group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Daitch Mokotoff Soundex (soundex),,,,,21732472.0,ns,7280
Daitch Mokotoff Soundex (soundex),,,,,22133727.0,ns,7315
Daitch Mokotoff Soundex (soundex),,,,,21848523.0,ns,7350
Daitch Mokotoff Soundex (soundex),,,,,22355986.0,ns,7385
Daitch Mokotoff Soundex (soundex),,,,,22553563.0,ns,7420
Daitch Mokotoff Soundex (soundex),,,,,22529874.0,ns,7455
Daitch Mokotoff Soundex (soundex),,,,,22531353.0,ns,7490
Daitch Mokotoff Soundex (soundex),,,,,22468997.0,ns,7525
Daitch Mokotoff Soundex (soundex),,,,,22761232.0,ns,7560
Daitch Mokotoff Soundex (soundex),,,,,22646136.0,ns,7595
Daitch Mokotoff Soundex (soundex),,,,,22599612.0,ns,7630
Daitch Mokotoff Soundex (soundex),,,,,23459921.0,ns,7665
Daitch Mokotoff Soundex (soundex),,,,,23567126.0,ns,7700
Daitch Mokotoff Soundex (soundex),,,,,23203702.0,ns,7735
Daitch Mokotoff Soundex (soundex),,,,,23112286.0,ns,7770
Daitch Mokotoff Soundex (soundex),,,,,23290794.0,ns,7805
Daitch Mokotoff Soundex (soundex),,,,,23319891.0,ns,7840
Daitch Mokotoff Soundex (soundex),,,,,23415755.0,ns,7875
Daitch Mokotoff Soundex (soundex),,,,,23540921.0,ns,7910
Daitch Mokotoff Soundex (soundex),,,,,23562315.0,ns,7945
Daitch Mokotoff Soundex (soundex),,,,,24164967.0,ns,7980
Daitch Mokotoff Soundex (soundex),,,,,23924455.0,ns,8015
Daitch Mokotoff Soundex (soundex),,,,,23833677.0,ns,8050
Daitch Mokotoff Soundex (soundex),,,,,23934686.0,ns,8085
Daitch Mokotoff Soundex (soundex),,,,,25053764.0,ns,8120
Daitch Mokotoff Soundex (soundex),,,,,24578828.0,ns,8155
Daitch Mokotoff Soundex (soundex),,,,,24290106.0,ns,8190
Daitch Mokotoff Soundex (soundex),,,,,24478869.0,ns,8225
Daitch Mokotoff Soundex (soundex),,,,,24618312.0,ns,8260
Daitch Mokotoff Soundex (soundex),,,,,25405282.0,ns,8295
Daitch Mokotoff Soundex (soundex),,,,,25501809.0,ns,8330
Daitch Mokotoff Soundex (soundex),,,,,25008411.0,ns,8365
Daitch Mokotoff Soundex (soundex),,,,,24988382.0,ns,8400
Daitch Mokotoff Soundex (soundex),,,,,25097442.0,ns,8435
Daitch Mokotoff Soundex (soundex),,,,,25534853.0,ns,8470
Daitch Mokotoff Soundex (soundex),,,,,25322715.0,ns,8505
Daitch Mokotoff Soundex (soundex),,,,,25254743.0,ns,8540
Daitch Mokotoff Soundex (soundex),,,,,25510892.0,ns,8575
Daitch Mokotoff Soundex (soundex),,,,,25476194.0,ns,8610
Daitch Mokotoff Soundex (soundex),,,,,25950428.0,ns,8645
Daitch Mokotoff Soundex (soundex),,,,,26307803.0,ns,8680
Daitch Mokotoff Soundex (soundex),,,,,25912390.0,ns,8715
Daitch Mokotoff Soundex (soundex),,,,,26023337.0,ns,8750
Daitch Mokotoff Soundex (soundex),,,,,26128115.0,ns,8785
Daitch Mokotoff Soundex (soundex),,,,,26166091.0,ns,8820
Daitch Mokotoff Soundex (soundex),,,,,26498961.0,ns,8855
Daitch Mokotoff Soundex (soundex),,,,,26317550.0,ns,8890
Daitch Mokotoff Soundex (soundex),,,,,26597390.0,ns,8925
Daitch Mokotoff Soundex (soundex),,,,,26895110.0,ns,8960
Daitch Mokotoff Soundex (soundex),,,,,27505408.0,ns,8995
Daitch Mokotoff Soundex (soundex),,,,,27179866.0,ns,9030
Daitch Mokotoff Soundex (soundex),,,,,26996888.0,ns,9065
Daitch Mokotoff Soundex (soundex),,,,,26860215.0,ns,9100
Daitch Mokotoff Soundex (soundex),,,,,27273794.0,ns,9135
Daitch Mokotoff Soundex (soundex),,,,,27443082.0,ns,9170
Daitch Mokotoff Soundex (soundex),,,,,27596185.0,ns,9205
Daitch Mokotoff Soundex (soundex),,,,,27256748.0,ns,9240
Daitch Mokotoff Soundex (soundex),,,,,27934284.0,ns,9275
Daitch Mokotoff Soundex (soundex),,,,,27794123.0,ns,9310
Daitch Mokotoff Soundex (soundex),,,,,27849438.0,ns,9345
Daitch Mokotoff Soundex (soundex),,,,,28038716.0,ns,9380
Daitch Mokotoff Soundex (soundex),,,,,28005691.0,ns,9415
Daitch Mokotoff Soundex (soundex),,,,,28802611.0,ns,9450
Daitch Mokotoff Soundex (soundex),,,,,28349990.0,ns,9485
Daitch Mokotoff Soundex (soundex),,,,,28735574.0,ns,9520
Daitch Mokotoff Soundex (soundex),,,,,28808896.0,ns,9555
Daitch Mokotoff Soundex (soundex),,,,,29265056.0,ns,9590
Daitch Mokotoff Soundex (soundex),,,,,29056043.0,ns,9625
Daitch Mokotoff Soundex (soundex),,,,,28851876.0,ns,9660
Daitch Mokotoff Soundex (soundex),,,,,29126005.0,ns,9695
Daitch Mokotoff Soundex (soundex),,,,,29157388.0,ns,9730
Daitch Mokotoff Soundex (soundex),,,,,29213694.0,ns,9765
Daitch Mokotoff Soundex (soundex),,,,,29321656.0,ns,9800
Daitch Mokotoff Soundex (soundex),,,,,29702273.0,ns,9835
Daitch Mokotoff Soundex (soundex),,,,,29925532.0,ns,9870
Daitch Mokotoff Soundex (soundex),,,,,29539770.0,ns,9905
Daitch Mokotoff Soundex (soundex),,,,,29810829.0,ns,9940
Daitch Mokotoff Soundex (soundex),,,,,29950106.0,ns,9975
Daitch Mokotoff Soundex (soundex),,,,,30876467.0,ns,10010
Daitch Mokotoff Soundex (soundex),,,,,30385132.0,ns,10045
Daitch Mokotoff Soundex (soundex),,,,,30314771.0,ns,10080
Daitch Mokotoff Soundex (soundex),,,,,30484000.0,ns,10115
Daitch Mokotoff Soundex (soundex),,,,,31011203.0,ns,10150
Daitch Mokotoff Soundex (soundex),,,,,30894133.0,ns,10185
Daitch Mokotoff Soundex (soundex),,,,,30561303.0,ns,10220
Daitch Mokotoff Soundex (soundex),,,,,30979484.0,ns,10255
Daitch Mokotoff Soundex (soundex),,,,,30784270.0,ns,10290
Daitch Mokotoff Soundex (soundex),,,,,31261655.0,ns,10325
Daitch Mokotoff Soundex (soundex),,,,,30740014.0,ns,10360
Daitch Mokotoff Soundex (soundex),,,,,30994847.0,ns,10395
Daitch Mokotoff Soundex (soundex),,,,,31080914.0,ns,10430
Daitch Mokotoff Soundex (soundex),,,,,31752862.0,ns,10465
Daitch Mokotoff Soundex (soundex),,,,,31405919.0,ns,10500
